iae_rad,voltage_effort_V2s,overshoot_rad_s,final_error_rad_s,peak_current_A,saturation_fraction,tail_speed_std_rad_s,scenario,controller,control_dt_s,noise_std_rad_s,seed
0.3270047146452877,1177.1938016362396,0.014804134266608315,0.0003027017575403246,15.28468452528072,0.056,0.002407930560858773,higher_friction,tuned,0.01,0.01,2
0.3269283624707806,1176.0129549719798,0.013023348541320479,0.0008680123909345916,15.286600058858642,0.058,0.0021766128389929056,higher_friction,tuned,0.01,0.01,3
0.3295309807171187,1173.5320335873666,0.012910545562255793,0.004819508621055513,15.253749160049821,0.058,0.002567892836098747,higher_friction,tuned,0.01,0.01,4
1.3708968371904104,766.9651901042614,0.0,0.0639146287892648,14.19466904677286,0.0,0.013323791444719615,higher_friction,baseline,0.01,0.05,0
1.3874699826456305,761.5240468529926,0.0,0.06670374230295073,14.185363081100718,0.0,0.010716713508665985,higher_friction,baseline,0.01,0.05,1
1.3642045174902622,769.4329354398755,0.0,0.06341401395878576,14.216823183437876,0.0,0.01165652866068217,higher_friction,baseline,0.01,0.05,2
1.3604569246452536,770.4580669840944,0.0,0.06190753008654082,14.232324381981506,0.0,0.012409803342586909,higher_friction,baseline,0.01,0.05,3
1.3821311524711732,762.5745819433178,0.0,0.06618766292344125,14.191961280645716,0.0,0.015347450705949154,higher_friction,baseline,0.01,0.05,4
0.3389293853238115,1213.7159892180155,0.015213528982304325,0.004544117496886879,15.361594510156984,0.064,0.0078029012249921535,higher_friction,tuned,0.01,0.05,0
0.3481448473622826,1209.5170098778865,0.01229832986151358,0.003005722230831509,15.267644915835175,0.062,0.00655240525176888,higher_friction,tuned,0.01,0.05,1
0.34967852796321647,1221.4409662156872,0.0255670566541355,0.001499539674104211,15.491447480567137,0.058,0.012025182927259634,higher_friction,tuned,0.01,0.05,2
0.3433169799188371,1218.5505463890233,0.014767102683332922,0.0043265298174703926,15.351438328085178,0.066,0.010885725674555655,higher_friction,tuned,0.01,0.05,3
0.35980005669423804,1208.2759607466612,0.022009721542366467,0.02411141981127274,15.499461211678549,0.06,0.012860003960848099,higher_friction,tuned,0.01,0.05,4
1.3677751391100388,766.8059397844736,0.0,0.06384242444202204,14.203094386227436,0.0,0.012511263051676373,higher_friction,baseline,0.02,0.0,0
0.32524571026981,1174.9829485353025,0.014833089037611602,4.715355952367162e-07,15.306399591624539,0.056,8.839464194965773e-07,higher_friction,tuned,0.02,0.0,0
1.3663308075156184,767.2656109280848,0.0,0.06397601054192892,14.201917997018649,0.0,0.012206845268999789,higher_friction,baseline,0.02,0.01,0
1.369813802237094,765.9022233137598,0.0,0.0649459177333902,14.189751257961763,0.0,0.012569840466333698,higher_friction,baseline,0.02,0.01,1
